Site ID,Zone,Quadrat #,Grazing,Year,AcmAm,AirCa,AloSa,AveFa,BarGr,BleNa,BriMi,BroEl,BroMi,BroDi,BroHo,CasAt,CasCa,CenSp,ChlPo,CinQu,CotCo,CroSe,DesDa,DowBi,DowCu,DowOr,EleAr,EleMa,ElyCa ,EroBo,EryCa,EscLo,FesBr,FesPe,GerDi,GlyDe,GraEb,HolVi,HorMa,HypRa,JunBa,JunBu,JunCa,JunPa,LasFr,LasGl,LayFr,LeoSa,LupBi,LytHy,NavLe,NavMe,PilAm,PlaSt,PlaGr,PogZi,PsiBre,RanBo ,TriDe,TriDu,TriEr,TriHi,TriHy,TriLa,TriVa
D5-13,Upland,3,Ungrazed,2016,0,0,0,10,0,0,0,0,0,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Pool,1,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,73,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,50,13,0,0,46,0,0,0,0,0,13,0,11,19,8,0,0,0,0,0,0,0
D5-13,Pool,2,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,36,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,96,33,0,0,0,0,0,0,0,0,38,0,0,33,52,0,0,0,0,0,2,0
D5-13,Pool,3,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
D5-13,Transition,1,Ungrazed,2017,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,85,0,0,23,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,7,0,0,43,0,0,25,0,0,0,0,0,0,0,2,0,39,0,0,0,0,0,22,0
D5-13,Transition,2,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,5,5,0,0,1,0,0,10,0,72,0,0,0,1,0,3,0,0,100,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,23,0
D5-13,Transition,3,Ungrazed,2017,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,74,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
D5-13,Upland,1,Ungrazed,2017,0,0,0,93,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
D5-13,Upland,2,Ungrazed,2017,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Upland,3,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
D5-28,Pool,1,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,71,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0
D5-28,Pool,2,Ungrazed,2015,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Pool,3,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,40,17,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,38,0,67,0,0,100,0,15,13,0,0,21,0,0,0,1,0,0,0,0,0,0,0
D5-28,Transition,1,Ungrazed,2015,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Transition,2,Ungrazed,2015,0,0,0,8,0,0,19,0,0,13,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Transition,3,Ungrazed,2015,0,0,0,22,0,0,77,0,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,1,Ungrazed,2015,0,0,0,100,0,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,2,Ungrazed,2015,0,0,0,53,1,0,0,0,0,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,3,Ungrazed,2015,0,0,0,42,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Pool,1,Ungrazed,2016,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,34,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0
D5-28,Pool,2,Ungrazed,2016,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,68,0,0,0,0,20,0,0,34,0,0,0,0,6,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0
D5-28,Pool,3,Ungrazed,2016,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,99,0,0,40,0,0,0,0,0,40,0,0,0,5,0,0,0,0,0,0,0
D5-28,Transition,1,Ungrazed,2016,0,0,0,10,11,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,64,0,0,0,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Transition,2,Ungrazed,2016,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
D5-28,Transition,3,Ungrazed,2016,0,0,0,0,1,0,0,0,0,0,85,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,1,Ungrazed,2016,0,0,0,47,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,2,Ungrazed,2016,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,3,Ungrazed,2016,0,0,0,75,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Pool,1,Ungrazed,2017,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,44,87,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0
D5-28,Pool,2,Ungrazed,2017,0,0,0,0,4,0,0,0,0,0,0,0,36,0,0,0,0,0,61,16,0,0,0,0,0,0,6,0,0,17,0,0,18,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,6,0,0,0,79,0,0,0,0,0,0,0
D5-28,Pool,3,Ungrazed,2017,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,0,0,55,0,0,9,0,0,0,0,0,0,44,9,0,0,2,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
D5-28,Transition,1,Ungrazed,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,10,49,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,23,9,9,45,0,0,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
D5-28,Transition,2,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,43,0,0,54,0,0,77,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
D5-28,Transition,3,Ungrazed,2017,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,6,0,0,3,72,0,0,0,0,3,0,0,0,0,0,0,0,0,57,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,1,Ungrazed,2017,0,0,0,100,0,0,0,0,0,34,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,2,Ungrazed,2017,0,0,0,45,0,0,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-28,Upland,3,Ungrazed,2017,0,0,0,100,0,0,0,0,0,100,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Pool,1,Grazed,2015,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,11,0,28,0,0,94,0,0,0,0,0,0,0,0
D5-35,Pool,2,Grazed,2015,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,31,0,0,8,0,0,23,0,0,28,0,1,92,0,0,0,0,0,0,0,0
D5-35,Pool,3,Grazed,2015,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,100,0,0,0,0,0,0,0,0,59,0,0,0,42,0,0,0,0,19,0,0,0,0,0,0,0,0
D5-35,Transition,1,Grazed,2015,0,0,0,0,12,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,21,0,0,11,0,0,0,0,0,69,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D5-35,Transition,2,Grazed,2015,0,0,0,4,14,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,67,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
D5-35,Transition,3,Grazed,2015,0,0,0,2,0,0,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,100,19,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Upland,1,Grazed,2015,0,0,0,10,2,0,1,0,3,0,54,0,0,0,0,0,0,5,0,0,0,0,0,0,4,98,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Upland,2,Grazed,2015,0,0,0,0,0,0,11,0,8,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,74,0,0,0,13,4,0,0,0,0,97,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Upland,3,Grazed,2015,0,0,0,2,0,0,0,0,5,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,74,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Pool,1,Grazed,2016,0,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,70,0,0,52,0,0,10,0,2,58,0,0,14,0,0,98,0,0,0,0,0,0,0,0
D5-35,Pool,2,Grazed,2016,0,0,0,0,8,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,47,0,0,43,0,0,12,0,1,69,0,0,0,0,0,0,0,0
D5-35,Pool,3,Grazed,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,12,0,0,0,0,0,22,0,0,15,0,0,0,0,0,0,0,0
D5-35,Transition,1,Grazed,2016,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,42,0,0,0,0,0,40,0,0,16,0,0,0,0,0,33,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
D5-35,Transition,2,Grazed,2016,0,0,0,0,17,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,44,0,0,0,0,0,0,0,0,21,12,0,0,0,0,17,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Transition,3,Grazed,2016,0,0,0,5,8,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,73,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
D5-35,Upland,1,Grazed,2016,0,0,0,0,5,0,0,0,0,99,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Upland,2,Grazed,2016,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D5-35,Upland,3,Grazed,2016,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Pool,1,Grazed,2017,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,26,0,0,0,12,0,0,0,0,0,0,0
D5-35,Pool,2,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Pool,3,Grazed,2017,0,0,0,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,19,3,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2,77,0,0,1,0,3,0,15,0,0,0,0,0,0,0
D5-35,Transition,1,Grazed,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,2,0,65,0,0,28,2,0,18,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
D5-35,Transition,2,Grazed,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,87,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0
D5-35,Transition,3,Grazed,2017,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,42,9,0,0,0,0,5,0,0,7,0,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Upland,1,Grazed,2017,0,0,0,94,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,3,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
D5-35,Upland,2,Grazed,2017,0,0,0,27,0,0,0,0,0,0,14,0,0,0,4,0,0,1,0,0,0,0,0,0,41,18,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-35,Upland,3,Grazed,2017,0,0,0,0,0,0,0,0,6,0,67,1,0,0,9,0,0,0,0,0,0,0,0,0,11,12,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Pool,1,Grazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,3,0,0,33,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,30,0,0,16,0,0,48,41,0,0,0,0,0,0,0
D5-39,Pool,2,Grazed,2015,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,32,0,0,21,0,0,0,0,0,0,0,41,0,0,0,0,0,8,0,0,16,0,1,26,0,0,11,0,0,0,66,0,0,0,0,0,0,0
D5-39,Pool,3,Grazed,2015,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,0,0,5,0,31,31,19,0,0,0,0,0,0,0
D5-39,Transition,1,Grazed,2015,0,0,0,0,28,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0
D5-39,Transition,2,Grazed,2015,0,0,0,0,19,0,9,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,17,0,0,0,4,0,0,0,0,0,17,0,0,0,0,60,0,0,3,0,0,0,0,3,1,15,0,0,0,0,0,0,0
D5-39,Transition,3,Grazed,2015,0,0,1,7,8,0,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,3,0,0,0,0,0,0,0,0,37,0,0,0,0,0,44,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Upland,1,Grazed,2015,0,0,0,15,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Upland,2,Grazed,2015,0,0,0,39,2,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Upland,3,Grazed,2015,0,0,0,22,2,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Pool,1,Grazed,2016,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,42,5,0,0,28,0,0,67,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,88,94,0,0,0,0,0,0,0
D5-39,Pool,2,Grazed,2016,0,0,0,0,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,29,0,0,56,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,21,0,0,49,46,0,0,0,0,0,0,0
D5-39,Pool,3,Grazed,2016,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,58,0,0,28,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,45,0,0,16,0,0,79,57,0,0,0,0,0,0,0
D5-39,Transition,1,Grazed,2016,0,0,0,0,3,0,8,0,2,0,0,1,0,0,0,4,0,0,4,0,0,0,0,29,0,8,0,0,65,0,0,0,1,0,7,0,0,74,16,0,7,0,3,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
D5-39,Transition,2,Grazed,2016,0,0,0,0,0,0,30,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,11,0,34,0,0,0,0,0,43,0,0,32,0,0,0,0,0,88,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Transition,3,Grazed,2016,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,17,1,0,0,0,0,0,24,0,0,8,0,0,0,0,0,51,0,0,58,3,0,0,0,0,76,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-39,Upland,1,Grazed,2016,0,0,0,100,0,0,0,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D5-39,Upland,2,Grazed,2016,0,0,0,100,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
D5-39,Upland,3,Grazed,2016,0,0,0,78,0,0,0,0,0,4,75,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D5-39,Pool,1,Grazed,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,85,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,37,55,0,0,0,0,0,0,0
D5-39,Pool,2,Grazed,2017,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,0,1,0,45,0,0,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,39,56,0,0,0,0,0,0,0
D5-39,Pool,3,Grazed,2017,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,59,0,0,39,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,48,0,0,0,0,0,29,78,0,0,0,0,0,0,0
D5-39,Transition,1,Grazed,2017,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,75,0,0,15,0,18,0,0,0,0,0,0,0,0,9,0,7,0,0,0,6,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
D5-39,Transition,2,Grazed,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,0,0,17,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,19,0,5,1,0,0,3,0,6,0,15,0,0,0,0,0,0,0
D5-39,Transition,3,Grazed,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,15,39,0,30,0,0,0,30,0,12,0,0,5,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,11
D5-39,Upland,1,Grazed,2017,0,0,0,19,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,69,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
D5-39,Upland,2,Grazed,2017,0,0,0,100,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
D5-39,Upland,3,Grazed,2017,0,0,0,44,0,0,9,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,30,0,0,59,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,67,13,0,0
D6-40,Pool,1,Grazed,2015,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,3,5,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,0,2,0,0,0,0,0,0,0,0,0,0,0
D6-40,Pool,2,Grazed,2015,0,0,0,0,14,0,0,0,11,0,0,0,7,0,0,0,0,0,9,2,0,0,0,14,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,65,0,0,5,0,0,0,0,0,0,0,0,0,0,0
D6-40,Pool,3,Grazed,2015,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,94,0,0,20,0,5,46,0,0,0,0,0,0,0,0
D6-40,Transition,1,Grazed,2015,0,0,0,2,19,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,0,0,3,3,0,0,0,0,19,0,0,31,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Transition,2,Grazed,2015,0,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,12,0,0,2,0,0,1,0,0,0,0,36,0,0,3,0,0,0,0,0,14,0,1,29,0,0,1,0,0,5,0,0,0,0,0,0,0,0
